Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"238,011"
2. Finansijska sredstva po amortizovanoj vrijednosti,"261,219"
2.a. Krediti i potrazivanja od banaka,"27,250"
2.b. Krediti i potrazivanja od klijenata,"228,466"
2.c. Hartije od vrijednosti,"3,612"
2.d. Ostala finansijska sredstva,"1,892"
3. Finansijska sredstva po fer vrijednosti kroz ostali ukupni rezultat,"139,050"
3.a. Krediti i potrazivanja od banaka,
3.b. Krediti i potrazivanja od klijenata,
3.c. Hartije od vrijednosti,"139,050"
3.d. Ostala finansijska sredstva,
4. Finansijska sredstva koja se drze radi trgovanja,"7,325"
4.a. Krediti i potrazivanja od banaka,
4.b. Krediti i potrazivanja od klijenata,
4.c. Hartije od vrijednosti,"7,325"
4.d. Ostala finansijska sredstva,
"5. Finansijska sredstva koja se vrednuju po fer vrijednosti kroz bilans uspjeha, koja se ne drze radi trgovanja",
5.a. Krediti i potrazivanja od banaka,
5.b. Krediti i potrazivanja od klijenata,
5.c. Hartije od vrijednosti,
5.d. Ostala finansijska sredstva,
6. Derivati koji se drze zbog zastite od rizika,
7. Promjene u fer vrijednsti stavki koje su predmet zastite od rizika,
"8. Investicije u pridruzena drustva, zavisna drustva i zajednicke poduhvate po metodi kapitala",
9. Investicione nekretnine,
"10. Nekretnine, postrojenja i oprema","5,035"
11. Nematerijalna sredstva,"1,868"
12. Tekuca poreska sredstva,
13. Odlozena poreska sredstva,284
14. Stalna sredstva namijenjena prodaji i sredstva poslovanja koje se obustavlja,
15. Ostala sredstva,"2,861"
16. UKUPNA SREDSTVA:,"655,654"
Obaveze,IZNOS
17. Finansijske obaveze koje se iskazuju po amortizovanoj vrijednosti,"576,594"
17.a. Depoziti banaka i centralnih banaka,"1,280"
17.b. Depoziti klijenata,"552,792"
17.c. Krediti banaka i centralnih banaka,
17.d. Krediti klijenata koji nijesu banke,"22,176"
17.e. Hartije od vrijednosti,
17.f. Ostale finansijske obaveze,346
18. Finansijske obaveze koje se drze radi trgovanja,
18.a. Depoziti banaka i centralnih banaka,
18.b. Depoziti klijenata,
18.c. Krediti banaka i centralnih banaka,
18.d. Krediti klijenata koji nijesu banke,
18.e. Hartije od vrijednosti,
18.f. Ostale finansijske obaveze,
19. Finansijske obaveze kojima se ne trguje i koje se vrednuju po fer vrijednosti kroz bilans uspjeha,
19.a. Depoziti banaka i centralnih banaka,
19.b. Depoziti klijenata,
19.c. Krediti banaka i centralnih banaka,
19.d. Krediti klijenata koji nijesu banke,
19.e. Ostale finansijske obaveze,
20. Derivatne finansijske obaveze kao instrument zastite,
21. Promjene fer vrijednosti stavki koje su predmet zastite od rizika,
22. Rezerve,"1,404"
23. Obaveze po osnovu sredstava namijenjenih prodaji i sredstva poslovanja koje se obustavlja,
24. Tekuce poreske obaveze,
25. Odlozene poreske obaveze,
26. Ostale obaveze,"15,915"
27. Subordinisani dug,"17,114"
28. UKUPNE OBAVEZE:,"611,028"
Kapital,IZNOS
29. Akcijski kapital,"52,362"
30. Emisione premije,0
31. Nerasporedena dobit,"4,322"
32. Dobit/gubitak tekuce godine,"1,729"
33. Ostale rezerve,"-13,787"
34. Interesi bez kontrolnog uticaja u kapitalu,
35. UKUPAN KAPITAL: (29. do 34.),"44,626"
36. UKUPNI KAPITAL I OBAVEZE: (28. + 35.),"655,654"
