Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"155,972"
2. Finansijska sredstva po amortizovanoj vrijednosti,"262,235"
2.a. Krediti i potrazivanja od banaka,"27,094"
2.b. Krediti i potrazivanja od klijenata,"232,335"
2.c. Hartije od vrijednosti,"1,017"
2.d. Ostala finansijska sredstva,"1,789"
3. Finansijska sredstva po fer vrijednosti kroz ostali ukupni rezultat,"123,085"
3.a. Krediti i potrazivanja od banaka,
3.b. Krediti i potrazivanja od klijenata,
3.c. Hartije od vrijednosti,"123,085"
3.d. Ostala finansijska sredstva,
4. Finansijska sredstva koja se drze radi trgovanja,
4.a. Krediti i potrazivanja od banaka,
4.b. Krediti i potrazivanja od klijenata,
4.c. Hartije od vrijednosti,
4.d. Ostala finansijska sredstva,
"5. Finansijska sredstva koja se vrednuju po fer vrijednosti kroz bilans uspjeha, koja se ne drze radi trgovanja",
5.a. Krediti i potrazivanja od banaka,
5.b. Krediti i potrazivanja od klijenata,
5.c. Hartije od vrijednosti,
5.d. Ostala finansijska sredstva,
6. Derivati koji se drze zbog zastite od rizika,
7. Promjene u fer vrijednsti stavki koje su predmet zastite od rizika,
"8. Investicije u pridruzena drustva, zavisna drustva i zajednicke poduhvate po metodi kapitala",5
9. Investicione nekretnine,
"10. Nekretnine, postrojenja i oprema","6,254"
11. Nematerijalna sredstva,"1,962"
12. Tekuca poreska sredstva,
13. Odlozena poreska sredstva,25
14. Stalna sredstva namijenjena prodaji i sredstva poslovanja koje se obustavlja,
15. Ostala sredstva,"2,402"
16. UKUPNA SREDSTVA:,"551,940"
Obaveze,IZNOS
17. Finansijske obaveze koje se iskazuju po amortizovanoj vrijednosti,"461,540"
17.a. Depoziti banaka i centralnih banaka,711
17.b. Depoziti klijenata,"436,711"
17.c. Krediti banaka i centralnih banaka,
17.d. Krediti klijenata koji nijesu banke,"24,074"
17.e. Hartije od vrijednosti,
17.f. Ostale finansijske obaveze,44
18. Finansijske obaveze koje se drze radi trgovanja,
18.a. Depoziti banaka i centralnih banaka,
18.b. Depoziti klijenata,
18.c. Krediti banaka i centralnih banaka,
18.d. Krediti klijenata koji nijesu banke,
18.e. Hartije od vrijednosti,
18.f. Ostale finansijske obaveze,
19. Finansijske obaveze kojima se ne trguje i koje se vrednuju po fer vrijednosti kroz bilans uspjeha,
19.a. Depoziti banaka i centralnih banaka,
19.b. Depoziti klijenata,
19.c. Krediti banaka i centralnih banaka,
19.d. Krediti klijenata koji nijesu banke,
19.e. Ostale finansijske obaveze,
20. Derivatne finansijske obaveze kao instrument zastite,
21. Promjene fer vrijednosti stavki koje su predmet zastite od rizika,
22. Rezerve,"1,729"
23. Obaveze po osnovu sredstava namijenjenih prodaji i sredstva poslovanja koje se obustavlja,
24. Tekuce poreske obaveze,
25. Odlozene poreske obaveze,209
26. Ostale obaveze,"13,387"
27. Subordinisani dug,"22,235"
28. UKUPNE OBAVEZE:,"499,100"
Kapital,IZNOS
29. Akcijski kapital,"16,006"
30. Emisione premije,"7,444"
31. Nerasporedena dobit,"25,407"
32. Dobit/gubitak tekuce godine,"3,734"
33. Ostale rezerve,250
34. Interesi bez kontrolnog uticaja u kapitalu,
35. UKUPAN KAPITAL: (29. do 34.),"52,840"
36. UKUPNI KAPITAL I OBAVEZE: (28. + 35.),"551,940"
