Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"62,796"
2. Finansijska sredstva po amortizovanoj vrijednosti,"59,798"
2.a. Krediti i potrazivanja od banaka,"21,565"
2.b. Krediti i potrazivanja od klijenata,"38,193"
2.c. Hartije od vrijednosti,
2.d. Ostala finansijska sredstva,41
3. Finansijska sredstva po fer vrijednosti kroz ostali ukupni rezultat,"52,343"
3.a. Krediti i potrazivanja od banaka,
3.b. Krediti i potrazivanja od klijenata,
3.c. Hartije od vrijednosti,"52,343"
3.d. Ostala finansijska sredstva,
4. Finansijska sredstva koja se drze radi trgovanja,
4.a. Krediti i potrazivanja od banaka,
4.b. Krediti i potrazivanja od klijenata,
4.c. Hartije od vrijednosti,
4.d. Ostala finansijska sredstva,
"5. Finansijska sredstva koja se vrednuju po fer vrijednosti kroz bilans uspjeha, koja se ne drze radi trgovanja",823
5.a. Krediti i potrazivanja od banaka,
5.b. Krediti i potrazivanja od klijenata,823
5.c. Hartije od vrijednosti,
5.d. Ostala finansijska sredstva,
6. Derivati koji se drze zbog zastite od rizika,3
7. Promjene u fer vrijednsti stavki koje su predmet zastite od rizika,
"8. Investicije u pridruzena drustva, zavisna drustva i zajednicke poduhvate po metodi kapitala",
9. Investicione nekretnine,867
"10. Nekretnine, postrojenja i oprema","4,185"
11. Nematerijalna sredstva,405
12. Tekuca poreska sredstva,65
13. Odlozena poreska sredstva,48
14. Stalna sredstva namijenjena prodaji i sredstva poslovanja koje se obustavlja,
15. Ostala sredstva,187
16. UKUPNA SREDSTVA:,"181,520"
Obaveze,IZNOS
17. Finansijske obaveze koje se iskazuju po amortizovanoj vrijednosti,"162,521"
17.a. Depoziti banaka i centralnih banaka,11
17.b. Depoziti klijenata,"160,305"
17.c. Krediti banaka i centralnih banaka,
17.d. Krediti klijenata koji nijesu banke,"2,206"
17.e. Hartije od vrijednosti,
17.f. Ostale finansijske obaveze,
18. Finansijske obaveze koje se drze radi trgovanja,
18.a. Depoziti banaka i centralnih banaka,
18.b. Depoziti klijenata,
18.c. Krediti banaka i centralnih banaka,
18.d. Krediti klijenata koji nijesu banke,
18.e. Hartije od vrijednosti,
18.f. Ostale finansijske obaveze,
19. Finansijske obaveze kojima se ne trguje i koje se vrednuju po fer vrijednosti kroz bilans uspjeha,
19.a. Depoziti banaka i centralnih banaka,
19.b. Depoziti klijenata,
19.c. Krediti banaka i centralnih banaka,
19.d. Krediti klijenata koji nijesu banke,
19.e. Ostale finansijske obaveze,
20. Derivatne finansijske obaveze kao instrument zastite,7
21. Promjene fer vrijednosti stavki koje su predmet zastite od rizika,
22. Rezerve,147
23. Obaveze po osnovu sredstava namijenjenih prodaji i sredstva poslovanja koje se obustavlja,
24. Tekuce poreske obaveze,19
25. Odlozene poreske obaveze,19
26. Ostale obaveze,"4,853"
27. Subordinisani dug,"3,000"
28. UKUPNE OBAVEZE:,"170,566"
Kapital,IZNOS
29. Akcijski kapital,"10,500"
30. Emisione premije,
31. Nerasporedena dobit,689
32. Dobit/gubitak tekuce godine,249
33. Ostale rezerve,-483
34. Interesi bez kontrolnog uticaja u kapitalu,
35. UKUPAN KAPITAL: (29. do 34.),"10,954"
36. UKUPNI KAPITAL I OBAVEZE: (28. + 35.),"181,520"
