Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"104,464"
2. Finansijska sredstva po amortizovanoj vrijednosti,"530,741"
2.a. Krediti i potrazivanja od banaka,"72,186"
2.b. Krediti i potrazivanja od klijenata,"380,419"
2.c. Hartije od vrijednosti,"78,136"
2.d. Ostala finansijska sredstva,
3. Finansijska sredstva po fer vrijednosti kroz ostali ukupni rezultat,"6,925"
3.a. Krediti i potrazivanja od banaka,
3.b. Krediti i potrazivanja od klijenata,
3.c. Hartije od vrijednosti,"6,925"
3.d. Ostala finansijska sredstva,
4. Finansijska sredstva koja se drze radi trgovanja,
4.a. Krediti i potrazivanja od banaka,
4.b. Krediti i potrazivanja od klijenata,
4.c. Hartije od vrijednosti,
4.d. Ostala finansijska sredstva,
"5. Finansijska sredstva koja se vrednuju po fer vrijednosti kroz bilans uspjeha, koja se ne drze radi trgovanja",
5.a. Krediti i potrazivanja od banaka,
5.b. Krediti i potrazivanja od klijenata,
5.c. Hartije od vrijednosti,
5.d. Ostala finansijska sredstva,
6. Derivati koji se drze zbog zastite od rizika,
7. Promjene u fer vrijednsti stavki koje su predmet zastite od rizika,
"8. Investicije u pridruzena drustva, zavisna drustva i zajednicke poduhvate po metodi kapitala",
9. Investicione nekretnine,
"10. Nekretnine, postrojenja i oprema","12,977"
11. Nematerijalna sredstva,"2,980"
12. Tekuca poreska sredstva,28
13. Odlozena poreska sredstva,75
14. Stalna sredstva namijenjena prodaji i sredstva poslovanja koje se obustavlja,
15. Ostala sredstva,"3,436"
16. UKUPNA SREDSTVA:,"661,627"
Obaveze,IZNOS
17. Finansijske obaveze koje se iskazuju po amortizovanoj vrijednosti,"526,956"
17.a. Depoziti banaka i centralnih banaka,541
17.b. Depoziti klijenata,"498,418"
17.c. Krediti banaka i centralnih banaka,"25,176"
17.d. Krediti klijenata koji nijesu banke,"2,820"
17.e. Hartije od vrijednosti,
17.f. Ostale finansijske obaveze,
18. Finansijske obaveze koje se drze radi trgovanja,
18.a. Depoziti banaka i centralnih banaka,
18.b. Depoziti klijenata,
18.c. Krediti banaka i centralnih banaka,
18.d. Krediti klijenata koji nijesu banke,
18.e. Hartije od vrijednosti,
18.f. Ostale finansijske obaveze,
19. Finansijske obaveze kojima se ne trguje i koje se vrednuju po fer vrijednosti kroz bilans uspjeha,
19.a. Depoziti banaka i centralnih banaka,
19.b. Depoziti klijenata,
19.c. Krediti banaka i centralnih banaka,
19.d. Krediti klijenata koji nijesu banke,
19.e. Ostale finansijske obaveze,
20. Derivatne finansijske obaveze kao instrument zastite,
21. Promjene fer vrijednosti stavki koje su predmet zastite od rizika,
22. Rezerve,"3,891"
23. Obaveze po osnovu sredstava namijenjenih prodaji i sredstva poslovanja koje se obustavlja,
24. Tekuce poreske obaveze,666
25. Odlozene poreske obaveze,567
26. Ostale obaveze,"17,726"
27. Subordinisani dug,
28. UKUPNE OBAVEZE:,"549,805"
Kapital,IZNOS
29. Akcijski kapital,"136,875"
30. Emisione premije,
31. Nerasporedena dobit,"-51,919"
32. Dobit/gubitak tekuce godine,"6,720"
33. Ostale rezerve,"20,145"
34. Interesi bez kontrolnog uticaja u kapitalu,
35. UKUPAN KAPITAL: (29. do 34.),"111,821"
36. UKUPNI KAPITAL I OBAVEZE: (28. + 35.),"661,627"
