Aktiva,IZNOS
1. Novcana sredstva i racuni depozita kod centralnih banaka,"228,587"
2. Finansijska sredstva po amortizovanoj vrijednosti,"1,116,029"
2.a. Krediti i potrazivanja od banaka,"150,963"
2.b. Krediti i potrazivanja od klijenata,"914,810"
2.c. Hartije od vrijednosti,"48,390"
2.d. Ostala finansijska sredstva,"1,866"
3. Finansijska sredstva po fer vrijednosti kroz ostali ukupni rezultat,"2,596"
3.a. Krediti i potrazivanja od banaka,
3.b. Krediti i potrazivanja od klijenata,
3.c. Hartije od vrijednosti,"2,596"
3.d. Ostala finansijska sredstva,
4. Finansijska sredstva koja se drze radi trgovanja,
4.a. Krediti i potrazivanja od banaka,
4.b. Krediti i potrazivanja od klijenata,
4.c. Hartije od vrijednosti,
4.d. Ostala finansijska sredstva,
"5. Finansijska sredstva koja se vrednuju po fer vrijednosti kroz bilans uspjeha, koja se ne drze radi trgovanja",
5.a. Krediti i potrazivanja od banaka,
5.b. Krediti i potrazivanja od klijenata,
5.c. Hartije od vrijednosti,
5.d. Ostala finansijska sredstva,
6. Derivati koji se drze zbog zastite od rizika,
7. Promjene u fer vrijednsti stavki koje su predmet zastite od rizika,
"8. Investicije u pridruzena drustva, zavisna drustva i zajednicke poduhvate po metodi kapitala",335
9. Investicione nekretnine,
"10. Nekretnine, postrojenja i oprema","22,106"
11. Nematerijalna sredstva,"7,161"
12. Tekuca poreska sredstva,7
13. Odlozena poreska sredstva,807
14. Stalna sredstva namijenjena prodaji i sredstva poslovanja koje se obustavlja,
15. Ostala sredstva,"3,882"
16. UKUPNA SREDSTVA:,"1,381,512"
Obaveze,IZNOS
17. Finansijske obaveze koje se iskazuju po amortizovanoj vrijednosti,"1,123,385"
17.a. Depoziti banaka i centralnih banaka,"2,632"
17.b. Depoziti klijenata,"1,019,876"
17.c. Krediti banaka i centralnih banaka,"71,760"
17.d. Krediti klijenata koji nijesu banke,"29,116"
17.e. Hartije od vrijednosti,
17.f. Ostale finansijske obaveze,
18. Finansijske obaveze koje se drze radi trgovanja,
18.a. Depoziti banaka i centralnih banaka,
18.b. Depoziti klijenata,
18.c. Krediti banaka i centralnih banaka,
18.d. Krediti klijenata koji nijesu banke,
18.e. Hartije od vrijednosti,
18.f. Ostale finansijske obaveze,
19. Finansijske obaveze kojima se ne trguje i koje se vrednuju po fer vrijednosti kroz bilans uspjeha,
19.a. Depoziti banaka i centralnih banaka,
19.b. Depoziti klijenata,
19.c. Krediti banaka i centralnih banaka,
19.d. Krediti klijenata koji nijesu banke,
19.e. Ostale finansijske obaveze,
20. Derivatne finansijske obaveze kao instrument zastite,
21. Promjene fer vrijednosti stavki koje su predmet zastite od rizika,
22. Rezerve,"7,502"
23. Obaveze po osnovu sredstava namijenjenih prodaji i sredstva poslovanja koje se obustavlja,
24. Tekuce poreske obaveze,"1,591"
25. Odlozene poreske obaveze,657
26. Ostale obaveze,"27,162"
27. Subordinisani dug,
28. UKUPNE OBAVEZE:,"1,160,297"
Kapital,IZNOS
29. Akcijski kapital,"181,875"
30. Emisione premije,
31. Nerasporedena dobit,"21,280"
32. Dobit/gubitak tekuce godine,"15,522"
33. Ostale rezerve,"2,538"
34. Interesi bez kontrolnog uticaja u kapitalu,
35. UKUPAN KAPITAL: (29. do 34.),"221,215"
36. UKUPNI KAPITAL I OBAVEZE: (28. + 35.),"1,381,512"
